model,case_id,setting,validator_pass,expert_1_status,expert_1_D1_requirement_fidelity,expert_1_D2_architectural_grounding,expert_1_D3_formalization_adequacy,expert_1_D4_unsupported_content_control,expert_1_D5_reviewability,expert_1_score,expert_1_brief_reason,expert_1_error,expert_2_status,expert_2_D1_requirement_fidelity,expert_2_D2_architectural_grounding,expert_2_D3_formalization_adequacy,expert_2_D4_unsupported_content_control,expert_2_D5_reviewability,expert_2_score,expert_2_brief_reason,expert_2_error,avg_D1_requirement_fidelity,avg_D2_architectural_grounding,avg_D3_formalization_adequacy,avg_D4_unsupported_content_control,avg_D5_reviewability,combined_score,review_usable,strict_review_usable,end_to_end_usable,expert_disagreement
Qwen3-Coder-30B,Case026,system_5,true,ok,3,3,2,2,4,2.8000,"The artifact preserves the required `temp_control.i` connections and immediate timing in AADL, but the added AGREE annex is misplaced on `voter`, fails to formalize the connection/timing constraints, and invents unsupported equality behavior for `tempout`.",,ok,4,5,3,4,5,4.1500,"The artifact mostly aligns with the requirement but incorrectly formalizes signal flow guarantees and makes unsupported assumptions about immediate timing, while being well-grounded and readable.",,3.5000,4.0000,2.5000,3.0000,4.5000,3.4750,false,false,false,true
Qwen3-Coder-30B,Case027,system_5,true,ok,2,4,2,5,5,3.1000,"The artifact correctly defines t, minHeightAllowed, and timeToRecovery, but it omits the required kinematicLinearization-based height computation and the core guarantee about height safety and pull-up trend once t >= 3.7.",,ok,3,5,2,4,5,3.6000,"The artifact partially captures the requirement but omits key behavioral guarantees about height computation and trend, and does not properly model the kinematicLinearization function invocation or the relationship between t, height, and the pull-up trend.",,2.5000,4.5000,2.0000,4.5000,5.0000,3.3500,false,false,false,false
Qwen3-Coder-30B,Case028,system_5,true,ok,2,4,2,5,5,3.1000,"The artifact cleanly states the constant and output assignment using grounded identifiers, but it omits the recursive time variable, height computation via `gcas_nodes::kinematicLinearization`, and the main safety/pull-up guarantee required once recovery time is reached.",,ok,3,5,2,4,5,3.6000,"The artifact partially captures the requirement by only addressing the timeToRecovery output and minHeightAllowed constant, but omits the recursive variable t, its dynamics, the kinematicLinearization function invocation, and the key guarantees about height behavior and pull-up trend.",,2.5000,4.5000,2.0000,4.5000,5.0000,3.3500,false,false,false,false
Qwen3-Coder-30B,Case029,system_5,true,ok,2,3,2,2,4,2.4500,"The artifact captures a recursive `t` and the constant `timeToRecovery`, but it omits the required `circleLinearization`/`distanceFromFence` behavior and recovery comparison, places logic at the component type rather than implementation, and adds questionable guarantees like global `t = 0.0` and `t >= pre(t) + 0.1`.",,ok,3,5,3,3,4,3.6000,"The artifact partially captures the requirement but omits key behavioral guarantees about distanceFromFence and recovery actions, and introduces unsupported constructs like pre(t) without proper context.",,2.5000,4.0000,2.5000,2.5000,4.0000,3.0250,false,false,false,true
Qwen3-Coder-30B,Case030,system_5,true,ok,2,3,2,2,4,2.4500,"It captures the recursive time variable and fixed output value, but omits the required distanceFromFence computation via geofence_nodes::circleLinearization and replaces the recovery guarantee with an unsupported threshold and the wrong comparison.",,ok,3,5,3,3,4,3.6000,"The artifact partially captures the requirement but omits the key function call to circleLinearization and incorrectly formalizes the recovery condition, while being well-grounded architecturally and mostly reviewable.",,2.5000,4.0000,2.5000,2.5000,4.0000,3.0250,false,false,false,true
Qwen3-Coder-30B,Case031,system_5,true,ok,4,5,2,4,4,3.8500,"The implementation-level connections and immediate timing match the requirement exactly, but the added AGREE guarantees are grounded yet tautological and do not meaningfully formalize the required routing or timing constraints.",,ok,3,5,2,5,4,3.6000,"The artifact partially captures the requirement by focusing only on signal equality guarantees instead of the specified data routing and timing constraints, while being well-grounded in the architecture and largely reviewable.",,3.5000,5.0000,2.0000,4.5000,4.0000,3.7250,false,false,false,false
Qwen3-Coder-30B,Case032,system_5,true,ok,1,4,1,2,4,2.1500,"The artifact is placed on the correct component and uses valid ports, but it omits the required logical variable and previous-step altitude reference, reducing the prediction to the current altitude instead of the specified linear extrapolation.",,ok,3,5,2,2,4,3.3000,"The artifact partially captures the requirement by defining a logical variable for intruder vertical velocity but incorrectly models it as a difference with itself, and fails to properly express the kinematic prediction of future altitude.",,2.0000,4.5000,1.5000,2.0000,4.0000,2.7250,false,false,false,true
Qwen3-Coder-30B,Case033,system_5,true,ok,4,5,3,3,4,3.9500,"The guarantee is well placed and semantically close to the required altitude extrapolation, but it adds an unsupported input-range assumption and leaves the `pre(nearestIntruderAltitude)` initial-step behavior unaddressed.",,ok,4,5,5,5,5,4.6500,"The artifact correctly implements the vertical velocity computation and altitude prediction logic, with minor wording issue in the guarantee expression, and is fully grounded in the AADL context with clear, reviewable structure.",,4.0000,5.0000,4.0000,4.0000,4.5000,4.3000,true,true,true,false
Qwen3-Coder-30B,Case034,system_5,true,ok,4,5,4,2,4,4.0500,"The guarantees capture the core longitude- and altitude-based selection logic on the correct ResponseSelection ports, but the artifact invents unsupported input-range assumptions and does not meaningfully reflect selection from the ManeuverTemplates component.",,ok,5,5,5,5,5,5.0000,"The generated AADL+AGREE artifact fully captures the requirement's logic, is well-grounded in the AADL architecture, uses complete and appropriate formalization, contains no unsupported content, and is highly reviewable.",,4.5000,5.0000,4.5000,3.5000,4.5000,4.5250,true,true,true,false
Qwen3-Coder-30B,Case035,system_5,false,ok,2,2,2,2,3,2.1000,"It captures the input bound and max_accel constant, but the guarantees are tied to an invented variable instead of Actual_Speed.val and the acceleration check incorrectly compares the same-cycle value to itself rather than consecutive cycles.",,ok,4,5,3,3,4,3.9500,"The artifact captures most of the requirement but has a logical error in the acceleration bound guarantee and introduces an unnecessary variable, while being well-grounded in the AADL context and mostly reviewable.",,3.0000,3.5000,2.5000,2.5000,3.5000,3.0250,false,false,false,true
Qwen3-Coder-30B,Case036,system_5,false,ok,3,4,3,3,5,3.4500,"The artifact captures the target-speed bounds and both intended guarantees on the correct Car ports, but it only declares rather than defines `const_tar_speed` as the logical state of constant target speed and it leaves the adjacent-cycle acceleration check without explicit first-cycle treatment.",,ok,4,5,5,5,5,4.6500,"The artifact mostly captures the requirement accurately, with correct grounding in the AADL context and adequate formalization, though it omits the explicit declaration of the const_tar_speed attribute as a system property, which is a minor shortcoming.",,3.5000,4.5000,4.0000,4.0000,5.0000,4.0500,true,true,false,true
Qwen3-Coder-30B,Case037,system_5,false,ok,4,3,2,5,4,3.4500,"It captures the intended PID equations and exact output relation, but the AGREE formalization is weak because it relies on questionable undeclared locals and likely unsupported arithmetic/integral/derivative use over `Types::speed.speed_impl` ports.",,ok,5,5,5,5,5,5.0000,"The artifact fully satisfies the requirement with correct PID control logic, proper architectural grounding, complete formalization, no unsupported content, and clear structure.",,4.5000,4.0000,3.5000,5.0000,4.5000,4.2250,true,true,false,true
Qwen3-Coder-30B,Case038,system_5,false,ok,3,2,2,4,4,2.7500,"It captures the basic proportional control law and error definition, but it leaves the required integral and derivative terms undefined and therefore is not fully grounded or formally adequate.",,ok,4,5,5,5,5,4.6500,"The artifact mostly captures the requirement but omits explicit definitions for e_dot and e_int as required, and does not fully enforce the implementation layer constraint.",,3.5000,3.5000,3.5000,4.5000,4.5000,3.7000,false,false,false,true
Qwen3-Coder-30B,Case039,system_5,false,ok,2,3,2,2,4,2.4500,"It mirrors the intended arithmetic shape, but it substitutes an unconstrained invented state for the required previous-time Actual value, attaches the contract at questionable scope, and leaves the temporal behavior inadequately formalized.",,ok,4,5,4,5,5,4.4500,"The artifact mostly captures the requirement with accurate formalization and grounding, though it omits the 'first-order lag link numerical calculation' aspect and uses simplified state tracking.",,3.0000,4.0000,3.0000,3.5000,4.5000,3.4500,false,false,false,true
Qwen3-Coder-30B,Case040,system_5,false,ok,4,2,3,3,4,3.2000,"The implementation already matches the required routing and immediate timing, but the added AGREE guarantee is placed on the component type rather than `State_Machine.Impl` and references `SSM` out of scope, making the formalization only partially grounded and somewhat stronger than the stated requirement.",,ok,4,5,4,5,5,4.4500,"The artifact mostly aligns with the requirement but uses a guarantee that only specifies signal flow equality rather than explicitly capturing the routing and timing constraints, and the formalization could be more precise in modeling the data flow and timing behavior.",,4.0000,3.5000,3.5000,4.0000,4.5000,3.8250,false,false,false,true
Qwen3-Coder-30B,Case041,system_5,true,ok,5,5,5,5,5,5.0000,"The artifact cleanly adds a single AGREE guarantee on the correct Output_Processing ports, expressing exactly that heating_element_on is true iff cooking_mode equals 2 with no extra behavior.",,ok,5,5,5,5,5,5.0000,"The generated AGREE specification perfectly captures the requirement by expressing that heating_element_on is logically equivalent to cooking_mode equal to 2, and is fully grounded in the AADL context with clear, reviewable formalization.",,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,true,true,true,false
Qwen3-Coder-30B,Case042,system_5,false,ok,4,3,2,2,4,3.1500,"The implementation already contains the required routes and immediate timing, but the added AGREE annex is poorly scoped and encodes timing as unsupported equality assumptions rather than a sound formalization of the implementation-level constraint.",,ok,5,5,5,5,5,5.0000,"The generated AADL+AGREE artifact fully satisfies the requirement by correctly modeling the specified data routing and immediate communication timing constraints, is well-grounded in the AADL context, uses appropriate formalization, contains no unsupported content, and is highly reviewable.",,4.5000,4.0000,3.5000,3.5000,4.5000,4.0750,true,true,false,true
Qwen3-Coder-30B,Case043,system_5,false,ok,5,5,5,5,5,5.0000,"The artifact places the assumption and guarantee on component A using the correct ports and exact integer relations from the requirement, with no invented behavior and clear reviewable structure.",,ok,5,5,5,5,5,5.0000,"The generated AADL+AGREE artifact fully and accurately captures the requirement's assumptions and guarantees, is well-grounded in the AADL architecture, uses appropriate formal constructs, contains no unsupported content, and is highly reviewable.",,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,true,true,false,false
Qwen3-Coder-30B,Case044,system_5,false,ok,5,5,5,5,5,5.0000,"The AGREE annex is attached to component B, uses the correct existing ports, and exactly formalizes the stated assumption and guarantee without adding unsupported behavior.",,ok,5,5,5,5,5,5.0000,"The generated AADL+AGREE artifact fully and accurately reflects the requirement's environmental assumption and guarantee, is well-grounded in the AADL context, uses appropriate formalization, contains no unsupported content, and is highly reviewable.",,5.0000,5.0000,5.0000,5.0000,5.0000,5.0000,true,true,false,false
Qwen3-Coder-30B,Case045,system_5,false,ok,2,5,2,2,4,2.9500,"The artifact is well attached to component C and readable, but it invents an exact initial value and a faulty state update that keeps `mode` constant, so the required strictly increasing behavior is not semantically captured.",,ok,4,5,4,5,5,4.4500,"The artifact mostly captures the requirement with minor issues in mode update logic and could be more precise in expressing the monotonicity constraint, but is well-grounded, formal, and reviewable.",,3.0000,5.0000,3.0000,3.5000,4.5000,3.7000,false,false,false,true
